car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,torque,seats,selling_price
Hyundai Elantra,Hyundai,Elantra,5,46000,Dealer,Diesel,Automatic,22.7,1582.0,126.2,12.7,5.0,935000
Maruti Swift,Maruti,Swift,6,48000,Dealer,Petrol,Manual,16.1,1298.0,88.2,12.7,5.0,480000
Hyundai Creta,Hyundai,Creta,3,62000,Dealer,Diesel,Manual,22.1,1396.0,88.7,250.0,5.0,925000
Renault Duster,Renault,Duster,2,7131,Dealer,Petrol,Automatic,14.99,1498.0,104.5,200.0,5.0,1099000
Volkswagen Vento,Volkswagen,Vento,8,100000,Dealer,Diesel,Manual,20.34,1498.0,103.2,200.0,5.0,525000
Maruti Eeco,Maruti,Eeco,9,72422,Dealer,Petrol,Manual,15.37,1196.0,73.0,12.7,7.0,290000
Honda Civic,Honda,Civic,12,78000,Dealer,Petrol,Automatic,12.9,1799.0,130.0,113.0,5.0,265000
Honda City,Honda,City,7,63000,Dealer,Petrol,Manual,19.62,1497.0,117.3,250.0,5.0,435000
Maruti Swift,Maruti,Swift,4,18600,Individual,Petrol,Manual,20.4,1197.0,81.8,24.0,5.0,562000
Maruti Wagon R,Maruti,Wagon R,14,80000,Individual,Lpg,Manual,17.3,1061.0,57.5,113.0,5.0,125000
Ford Figo,Ford,Figo,10,90000,Individual,Diesel,Manual,20.0,1399.0,68.0,12.7,5.0,200000
Hyundai i20,Hyundai,i20,3,50000,Individual,Petrol,Manual,18.6,1197.0,81.83,200.0,5.0,625000
Volkswagen Polo,Volkswagen,Polo,5,100000,Individual,Diesel,Manual,20.14,1498.0,88.0,190.0,5.0,630000
Hyundai Grand,Hyundai,Grand,6,63000,Individual,Petrol,Manual,18.9,1197.0,82.0,91.0,5.0,340000
Tata Nexon,Tata,Nexon,3,10000,Individual,Petrol,Manual,17.0,1198.0,108.5,91.0,5.0,685000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,70000,Individual,Diesel,Automatic,19.62,2987.0,210.0,250.0,5.0,1800000
Maruti Wagon R,Maruti,Wagon R,5,50000,Dealer,Petrol,Automatic,20.51,998.0,67.0,170.0,5.0,495000
Maruti Swift Dzire,Maruti,Swift Dzire,5,46000,Dealer,Diesel,Manual,23.4,1248.0,88.5,200.0,5.0,715000
Maruti Swift Dzire,Maruti,Swift Dzire,9,48059,Dealer,Diesel,Manual,19.3,1248.0,73.9,200.0,5.0,353000
Honda Amaze,Honda,Amaze,2,8760,Dealer,Petrol,Automatic,19.0,1199.0,88.76,170.0,5.0,800000
Hyundai Verna,Hyundai,Verna,3,58000,Dealer,Diesel,Automatic,19.08,1582.0,88.5,170.0,5.0,1125000
Renault KWID,Renault,KWID,3,12000,Individual,Petrol,Manual,25.17,799.0,53.3,190.0,5.0,330000
Honda Amaze,Honda,Amaze,5,100000,Individual,Diesel,Manual,25.8,1498.0,98.6,12.7,5.0,320000
Maruti Alto,Maruti,Alto,3,29000,Dealer,Cng,Manual,19.62,796.0,40.3,250.0,4.0,345000
Maruti Alto,Maruti,Alto,4,54938,Dealer,Petrol,Manual,24.7,796.0,47.3,24.0,5.0,300000
Honda Amaze,Honda,Amaze,3,50000,Individual,Petrol,Manual,17.8,1198.0,88.5,170.0,5.0,550000
Maruti Swift Dzire,Maruti,Swift Dzire,3,25000,Individual,Petrol,Manual,22.0,1197.0,81.8,91.0,5.0,650000
Maruti Ciaz,Maruti,Ciaz,6,77000,Dealer,Diesel,Manual,28.09,1248.0,88.5,200.0,5.0,735000
Hyundai Creta,Hyundai,Creta,4,31191,Dealer,Petrol,Manual,13.0,1591.0,121.3,200.0,5.0,985000
Volkswagen Polo,Volkswagen,Polo,6,33000,Dealer,Petrol,Manual,16.47,1198.0,73.9,24.0,5.0,615000
Maruti Ertiga,Maruti,Ertiga,7,79000,Dealer,Diesel,Manual,25.47,1248.0,88.5,170.0,5.0,650000
Ford Figo,Ford,Figo,10,66000,Dealer,Diesel,Manual,20.0,1399.0,88.5,91.0,5.0,255000
Tata Tigor,Tata,Tigor,3,40000,Individual,Diesel,Manual,24.7,1047.0,69.0,113.0,5.0,650000
Toyota Innova,Toyota,Innova,4,30000,Individual,Diesel,Manual,13.68,2393.0,147.8,250.0,8.0,1550000
Ford Ecosport,Ford,Ecosport,6,67300,Individual,Petrol,Manual,15.85,1499.0,110.4,250.0,5.0,600000
Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Petrol,Manual,16.3,1797.0,147.4,170.0,5.0,699000
Hyundai Verna,Hyundai,Verna,9,88221,Dealer,Diesel,Manual,22.32,1582.0,126.32,190.0,5.0,511000
Volkswagen Polo,Volkswagen,Polo,6,117089,Dealer,Diesel,Manual,20.14,1498.0,88.8,170.0,5.0,450000
Maruti Swift,Maruti,Swift,2,7200,Individual,Petrol,Automatic,21.21,1197.0,81.8,91.0,5.0,635000
Volkswagen Vento,Volkswagen,Vento,8,114000,Dealer,Diesel,Manual,20.54,1598.0,103.6,170.0,5.0,425000
Honda City,Honda,City,4,50000,Individual,Petrol,Manual,17.14,1497.0,88.5,91.0,5.0,1050000
Renault Duster,Renault,Duster,4,40000,Individual,Petrol,Automatic,14.99,1498.0,104.5,91.0,5.0,900000
Toyota Fortuner,Toyota,Fortuner,3,35000,Dealer,Diesel,Automatic,19.62,2755.0,174.5,12.7,7.0,2950000
Hyundai Verna,Hyundai,Verna,8,48000,Dealer,Petrol,Automatic,17.01,1591.0,121.4,200.0,5.0,490000
Hyundai Verna,Hyundai,Verna,9,94892,Dealer,Diesel,Manual,22.32,1582.0,126.3,113.0,5.0,310000
Maruti Alto,Maruti,Alto,4,150000,Individual,Petrol,Manual,24.7,796.0,47.3,91.0,5.0,320000
Maruti Alto,Maruti,Alto,5,65000,Dealer,Petrol,Manual,22.74,796.0,47.3,200.0,5.0,285000
Maruti Ertiga,Maruti,Ertiga,2,25000,Individual,Diesel,Manual,25.47,1248.0,88.5,200.0,7.0,950000
Maruti Baleno,Maruti,Baleno,5,60201,Trustmark Dealer,Petrol,Manual,21.01,1197.0,81.8,91.0,5.0,490000
Hyundai i10,Hyundai,i10,6,70000,Individual,Petrol,Manual,19.81,1086.0,68.05,91.0,5.0,260000
Maruti Ciaz,Maruti,Ciaz,5,40000,Individual,Petrol,Manual,20.73,1373.0,91.1,200.0,5.0,650000
Toyota Innova,Toyota,Innova,6,60200,Individual,Diesel,Manual,12.99,2494.0,100.6,170.0,8.0,820000
Maruti Wagon R,Maruti,Wagon R,10,20000,Individual,Petrol,Manual,18.9,998.0,67.1,190.0,5.0,250000
Toyota Innova,Toyota,Innova,7,52000,Dealer,Diesel,Manual,12.99,2494.0,100.6,91.0,7.0,825000
Hyundai i10,Hyundai,i10,12,97341,Dealer,Petrol,Manual,20.36,1197.0,78.9,12.7,5.0,165000
Jaguar XF,Jaguar,XF,6,49000,Dealer,Diesel,Automatic,16.36,1248.0,88.5,113.0,5.0,2650000
Hyundai Creta,Hyundai,Creta,4,66000,Dealer,Diesel,Manual,19.67,1582.0,126.2,24.0,5.0,1040000
Toyota Innova,Toyota,Innova,4,100000,Individual,Diesel,Manual,13.68,2393.0,147.8,91.0,7.0,1500000
Mahindra XUV300,Mahindra,XUV300,2,7900,Dealer,Petrol,Manual,17.0,1197.0,110.0,24.0,5.0,850000
Honda Amaze,Honda,Amaze,6,42012,Dealer,Petrol,Manual,18.6,1199.0,88.76,190.0,5.0,475000
Renault Duster,Renault,Duster,5,44213,Dealer,Diesel,Manual,19.6,1461.0,108.45,200.0,5.0,745000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,10948,Dealer,Diesel,Automatic,14.84,2143.0,88.5,200.0,5.0,1350000
Maruti Swift Dzire,Maruti,Swift Dzire,6,40000,Individual,Diesel,Manual,26.59,1248.0,74.0,113.0,5.0,530000
Maruti Baleno,Maruti,Baleno,5,37072,Dealer,Petrol,Manual,19.62,1197.0,83.1,170.0,5.0,615000
Renault KWID,Renault,KWID,1,4000,Individual,Petrol,Manual,25.17,799.0,53.3,12.7,5.0,429000
Hyundai i20,Hyundai,i20,4,35000,Dealer,Petrol,Manual,18.5,1197.0,82.85,170.0,5.0,545000
Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,19.62,1086.0,68.0,170.0,5.0,475000
Toyota Yaris,Toyota,Yaris,3,16000,Dealer,Petrol,Automatic,18.1,1496.0,105.94,200.0,5.0,950000
Maruti Wagon R,Maruti,Wagon R,7,76470,Dealer,Petrol,Manual,20.51,998.0,67.04,190.0,5.0,310000
Mahindra Bolero,Mahindra,Bolero,6,62248,Dealer,Diesel,Manual,13.6,2523.0,63.0,250.0,7.0,650000
Maruti Alto,Maruti,Alto,12,110000,Individual,Petrol,Manual,24.7,796.0,47.3,200.0,5.0,150000
Honda City,Honda,City,7,190000,Individual,Diesel,Manual,25.1,1498.0,98.6,170.0,5.0,550000
Renault Duster,Renault,Duster,8,65000,Dealer,Diesel,Manual,19.01,1461.0,108.45,91.0,5.0,390000
Honda Amaze,Honda,Amaze,6,33000,Dealer,Petrol,Manual,18.0,1198.0,86.7,113.0,5.0,425000
Maruti Ciaz,Maruti,Ciaz,5,21000,Dealer,Petrol,Automatic,19.62,1373.0,91.1,113.0,5.0,825000
Maruti Ciaz,Maruti,Ciaz,3,36000,Dealer,Diesel,Manual,28.09,1248.0,88.5,12.7,5.0,975000
Maruti Swift Dzire,Maruti,Swift Dzire,10,80000,Dealer,Diesel,Manual,19.3,1248.0,73.9,200.0,5.0,360000
Hyundai Grand,Hyundai,Grand,4,22000,Dealer,Petrol,Manual,18.9,1197.0,81.86,190.0,5.0,485000
BMW 3,BMW,3,11,45000,Dealer,Petrol,Automatic,12.05,1995.0,154.0,200.0,5.0,675000
Maruti Ertiga,Maruti,Ertiga,4,53393,Dealer,Cng,Manual,17.5,1373.0,80.46,170.0,7.0,800000
Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Diesel,Manual,28.09,1248.0,88.5,200.0,5.0,550000
Volkswagen Polo,Volkswagen,Polo,8,90000,Dealer,Diesel,Manual,22.07,1199.0,73.9,24.0,5.0,365000
Hyundai Verna,Hyundai,Verna,6,57000,Dealer,Diesel,Manual,22.32,1582.0,126.32,12.7,5.0,599000
Hyundai Grand,Hyundai,Grand,8,70000,Dealer,Diesel,Manual,24.0,1120.0,70.0,170.0,5.0,290000
Hyundai Creta,Hyundai,Creta,5,21000,Individual,Diesel,Automatic,17.01,1582.0,126.2,24.0,5.0,1100000
Hyundai i20,Hyundai,i20,6,90000,Individual,Diesel,Manual,22.54,1396.0,88.73,170.0,5.0,625000
Jeep Compass,Jeep,Compass,3,9800,Dealer,Petrol,Manual,16.0,1368.0,160.0,170.0,5.0,1325000
BMW 5,BMW,5,11,65000,Individual,Petrol,Automatic,10.8,2497.0,215.0,24.0,5.0,1000000
Maruti Swift,Maruti,Swift,6,64366,Dealer,Diesel,Manual,28.4,1248.0,74.0,24.0,5.0,468000
Hyundai Grand,Hyundai,Grand,3,15000,Dealer,Petrol,Automatic,18.9,1197.0,81.86,190.0,5.0,645000
Hyundai Grand,Hyundai,Grand,2,9000,Individual,Petrol,Manual,20.7,1197.0,81.86,200.0,5.0,710000
Volkswagen Polo,Volkswagen,Polo,5,110000,Dealer,Petrol,Manual,16.2,1199.0,88.5,200.0,5.0,525000
Skoda Superb,Skoda,Superb,10,62500,Dealer,Petrol,Automatic,13.7,1798.0,157.75,91.0,5.0,499000
Maruti Wagon R,Maruti,Wagon R,8,20670,Dealer,Petrol,Manual,20.51,998.0,67.04,190.0,5.0,345000
Volkswagen Polo,Volkswagen,Polo,4,75000,Dealer,Diesel,Manual,20.14,1498.0,88.8,200.0,5.0,590000
Nissan X-Trail,Nissan,X-Trail,11,107000,Dealer,Diesel,Automatic,13.29,1995.0,147.6,250.0,5.0,440000
Maruti Wagon R,Maruti,Wagon R,9,40000,Individual,Petrol,Manual,18.9,998.0,67.1,113.0,5.0,350000
Maruti Eeco,Maruti,Eeco,8,40000,Individual,Petrol,Manual,15.37,1196.0,73.0,12.7,7.0,162000
Hyundai Verna,Hyundai,Verna,4,40667,Dealer,Diesel,Manual,25.0,1493.0,113.42,190.0,5.0,845000
Maruti Eeco,Maruti,Eeco,6,60000,Individual,Petrol,Manual,15.37,1196.0,73.0,200.0,7.0,250000
Maruti Dzire LXI,Maruti,Dzire LXI,6,50000,Dealer,Petrol,Manual,23.26,1197.0,88.5,190.0,5.0,385000
BMW X1,BMW,X1,5,50000,Dealer,Diesel,Automatic,20.68,1995.0,188.0,91.0,5.0,2250000
Maruti Alto,Maruti,Alto,5,23774,Dealer,Petrol,Manual,23.95,998.0,67.05,24.0,5.0,335000
Honda City,Honda,City,7,63200,Dealer,Diesel,Manual,25.1,1498.0,88.5,200.0,5.0,785000
Hyundai Verna,Hyundai,Verna,2,15000,Individual,Petrol,Manual,17.0,1591.0,121.3,91.0,5.0,970000
Maruti Ertiga,Maruti,Ertiga,7,60000,Individual,Petrol,Manual,16.02,1373.0,93.7,200.0,7.0,650000
Maruti Alto,Maruti,Alto,5,78950,Dealer,Cng,Manual,30.46,1248.0,47.3,113.0,5.0,299000
Maruti Wagon R,Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998.0,67.0,250.0,5.0,400000
Mahindra Bolero,Mahindra,Bolero,7,84000,Dealer,Diesel,Manual,19.62,2523.0,62.1,12.7,7.0,500000
Hyundai i20,Hyundai,i20,11,60000,Individual,Petrol,Manual,17.0,1197.0,80.0,190.0,5.0,350000
Honda Amaze,Honda,Amaze,7,20000,Individual,Petrol,Manual,18.0,1198.0,86.7,200.0,5.0,550000
Maruti Wagon R,Maruti,Wagon R,4,17745,Dealer,Petrol,Manual,20.51,998.0,67.04,12.7,5.0,500000
Hyundai Elantra,Hyundai,Elantra,8,89234,Dealer,Petrol,Manual,16.3,1797.0,147.5,200.0,5.0,685000
Hyundai Grand,Hyundai,Grand,4,35000,Individual,Petrol,Manual,18.9,1197.0,81.86,113.0,5.0,490000
Maruti Alto,Maruti,Alto,18,90000,Individual,Petrol,Manual,19.7,796.0,46.3,200.0,5.0,80000
Renault KWID,Renault,KWID,4,12000,Dealer,Petrol,Manual,23.01,999.0,67.0,250.0,5.0,385000
Hyundai i10,Hyundai,i10,11,56000,Dealer,Petrol,Manual,20.36,1197.0,78.9,170.0,5.0,375000
Honda City,Honda,City,6,57530,Dealer,Petrol,Automatic,18.0,1497.0,117.3,113.0,5.0,725000
Honda City,Honda,City,9,47000,Dealer,Petrol,Manual,16.8,1497.0,116.4,250.0,5.0,395000
Mahindra Scorpio,Mahindra,Scorpio,3,70000,Individual,Diesel,Manual,16.36,2179.0,140.0,24.0,7.0,1500000
Toyota Innova,Toyota,Innova,9,180000,Individual,Diesel,Manual,12.8,2494.0,102.0,113.0,7.0,775000
Maruti Baleno,Maruti,Baleno,15,43000,Individual,Petrol,Manual,15.4,1590.0,94.0,12.7,5.0,120000
Ford Figo,Ford,Figo,9,49754,Dealer,Diesel,Manual,20.0,1399.0,68.0,91.0,5.0,169000
Maruti Swift,Maruti,Swift,13,70000,Individual,Diesel,Manual,17.8,1248.0,75.0,190.0,5.0,170000
Hyundai i20,Hyundai,i20,5,65000,Dealer,Petrol,Manual,17.19,1197.0,81.86,12.7,5.0,545000
Maruti Wagon R,Maruti,Wagon R,9,16000,Individual,Petrol,Manual,19.62,998.0,67.1,113.0,5.0,400000
Hyundai i10,Hyundai,i10,11,52000,Dealer,Petrol,Manual,20.36,1197.0,78.9,250.0,5.0,310000
Hyundai i10,Hyundai,i10,12,81000,Dealer,Petrol,Manual,19.81,1086.0,68.05,24.0,5.0,190000
Maruti Ertiga,Maruti,Ertiga,7,70000,Individual,Diesel,Manual,20.77,1248.0,88.76,250.0,7.0,500000
Volkswagen Vento,Volkswagen,Vento,5,39428,Dealer,Petrol,Automatic,16.93,1197.0,103.2,200.0,5.0,651000
Honda Civic,Honda,Civic,14,60000,Individual,Petrol,Manual,13.5,1799.0,130.0,12.7,5.0,200000
Maruti Wagon R,Maruti,Wagon R,6,32000,Individual,Petrol,Manual,20.51,998.0,67.04,190.0,5.0,320000
Maruti Wagon R,Maruti,Wagon R,6,30000,Individual,Petrol,Automatic,20.51,998.0,67.04,24.0,5.0,330000
Maruti Baleno,Maruti,Baleno,2,7801,Dealer,Petrol,Manual,21.01,1197.0,81.8,24.0,5.0,800000
Hyundai i10,Hyundai,i10,9,64000,Dealer,Petrol,Manual,20.36,1197.0,78.9,24.0,5.0,395000
Maruti Eeco,Maruti,Eeco,10,34304,Dealer,Petrol,Manual,16.11,1196.0,72.42,12.7,5.0,299000
Maruti Swift,Maruti,Swift,7,29052,Dealer,Petrol,Manual,22.0,1197.0,81.8,190.0,5.0,385000
Mahindra KUV100,Mahindra,KUV100,3,17000,Individual,Petrol,Manual,18.15,1198.0,82.0,113.0,5.0,550000
Jaguar XF,Jaguar,XF,4,7600,Dealer,Diesel,Automatic,19.33,1999.0,177.0,24.0,5.0,3500000
Honda City,Honda,City,6,29675,Dealer,Petrol,Automatic,19.62,1497.0,117.3,24.0,5.0,795000
Hyundai Grand,Hyundai,Grand,6,59000,Dealer,Petrol,Manual,18.9,1197.0,82.0,250.0,5.0,425000
Maruti Swift,Maruti,Swift,11,80000,Individual,Diesel,Manual,17.8,1248.0,75.0,24.0,5.0,325000
Maruti Swift Dzire,Maruti,Swift Dzire,11,46100,Individual,Petrol,Automatic,21.21,1197.0,81.8,170.0,5.0,280000
Maruti Vitara,Maruti,Vitara,5,54000,Dealer,Diesel,Manual,24.3,1248.0,88.5,91.0,5.0,750000
BMW 3,BMW,3,6,33000,Dealer,Diesel,Automatic,18.88,1995.0,184.0,91.0,5.0,2080000
Volkswagen Vento,Volkswagen,Vento,10,80000,Individual,Diesel,Manual,20.54,1598.0,103.6,170.0,5.0,315000
Ford Figo,Ford,Figo,9,80000,Individual,Diesel,Manual,20.0,1399.0,68.0,190.0,5.0,180000
Maruti Alto,Maruti,Alto,9,70450,Dealer,Petrol,Manual,23.95,998.0,67.05,190.0,5.0,289000
BMW 3,BMW,3,5,55202,Dealer,Diesel,Automatic,18.88,1995.0,184.0,24.0,5.0,2900000
Ford Ecosport,Ford,Ecosport,6,46000,Dealer,Diesel,Manual,22.7,1498.0,89.84,91.0,5.0,570000
Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,Cng,Manual,17.5,1373.0,80.46,170.0,7.0,825000
Honda City,Honda,City,8,55243,Dealer,Petrol,Manual,17.0,1497.0,118.0,12.7,5.0,560000
Ford Figo,Ford,Figo,7,57000,Individual,Diesel,Manual,20.0,1399.0,68.05,190.0,5.0,275000
Maruti Swift Dzire,Maruti,Swift Dzire,5,84000,Dealer,Diesel,Manual,26.59,1248.0,74.0,170.0,5.0,465000
Maruti Celerio,Maruti,Celerio,2,25000,Individual,Petrol,Automatic,23.1,998.0,67.04,190.0,5.0,530000
Hyundai i10,Hyundai,i10,8,52000,Dealer,Petrol,Manual,20.36,1197.0,78.9,113.0,5.0,235000
Volkswagen Vento,Volkswagen,Vento,8,58969,Dealer,Diesel,Manual,20.54,1598.0,103.6,200.0,5.0,350000
Ford Freestyle,Ford,Freestyle,3,7000,Individual,Petrol,Manual,19.0,1194.0,94.68,250.0,5.0,750000
Hyundai Creta,Hyundai,Creta,4,116589,Dealer,Diesel,Manual,19.67,1582.0,126.2,200.0,5.0,1100000
Honda City,Honda,City,3,48959,Dealer,Petrol,Manual,17.4,1497.0,117.6,200.0,5.0,875000
Maruti Alto,Maruti,Alto,12,35000,Dealer,Petrol,Manual,19.7,796.0,46.3,250.0,5.0,220000
Hyundai i10,Hyundai,i10,10,66000,Dealer,Petrol,Manual,20.36,1197.0,78.9,250.0,5.0,210000
Maruti Baleno,Maruti,Baleno,4,52000,Dealer,Diesel,Manual,27.39,1248.0,74.0,24.0,5.0,575000
Toyota Innova,Toyota,Innova,7,60000,Dealer,Diesel,Manual,12.99,2494.0,100.6,190.0,7.0,775000
Tata Harrier,Tata,Harrier,2,16700,Dealer,Diesel,Manual,17.0,1956.0,88.5,12.7,5.0,1725000
Toyota Innova,Toyota,Innova,13,185000,Dealer,Diesel,Manual,12.8,2494.0,102.0,24.0,7.0,710000
Ford Aspire,Ford,Aspire,5,53500,Individual,Diesel,Manual,25.83,1498.0,99.0,12.7,5.0,575000
Volkswagen Vento,Volkswagen,Vento,9,120000,Individual,Diesel,Manual,20.54,1598.0,103.6,250.0,5.0,450000
Hyundai i10,Hyundai,i10,7,32111,Trustmark Dealer,Petrol,Manual,19.81,1086.0,68.05,24.0,5.0,310000
Maruti Ertiga,Maruti,Ertiga,2,22000,Dealer,Petrol,Manual,19.34,1462.0,103.0,24.0,7.0,935000
Toyota Innova,Toyota,Innova,9,120000,Individual,Diesel,Manual,12.8,2494.0,102.0,113.0,7.0,800000
Maruti Vitara,Maruti,Vitara,4,77665,Dealer,Diesel,Manual,24.3,1248.0,88.5,24.0,5.0,850000
Mahindra Scorpio,Mahindra,Scorpio,7,213000,Individual,Diesel,Manual,14.0,2523.0,75.0,24.0,8.0,450000
Maruti Swift Dzire,Maruti,Swift Dzire,6,88000,Dealer,Diesel,Manual,28.4,1248.0,74.02,24.0,5.0,665000
Maruti Vitara,Maruti,Vitara,2,19000,Dealer,Diesel,Automatic,24.3,1248.0,88.5,113.0,5.0,1035000
Hyundai Grand,Hyundai,Grand,7,75570,Dealer,Petrol,Automatic,18.9,1197.0,82.0,250.0,5.0,430000
Honda Amaze,Honda,Amaze,4,35000,Individual,Petrol,Manual,17.8,1198.0,86.7,250.0,5.0,525000
Renault Duster,Renault,Duster,8,74000,Dealer,Diesel,Manual,19.87,1461.0,83.8,12.7,5.0,335000
Maruti Dzire ZXI,Maruti,Dzire ZXI,6,41021,Dealer,Petrol,Manual,23.26,1197.0,88.5,24.0,5.0,500000
Maruti Wagon R,Maruti,Wagon R,14,90000,Individual,Lpg,Manual,17.3,1061.0,57.5,113.0,5.0,90000
Maruti Celerio,Maruti,Celerio,3,40000,Individual,Petrol,Automatic,21.63,998.0,67.0,250.0,5.0,450000
Hyundai i20,Hyundai,i20,6,52000,Dealer,Diesel,Manual,21.19,1396.0,88.73,250.0,5.0,600000
Ford Freestyle,Ford,Freestyle,2,25000,Individual,Diesel,Manual,24.4,1498.0,98.63,250.0,5.0,790000
Maruti Ciaz,Maruti,Ciaz,6,64000,Dealer,Diesel,Manual,28.09,1248.0,88.5,91.0,5.0,695000
Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796.0,47.3,170.0,5.0,310000
Hyundai Verna,Hyundai,Verna,3,32000,Dealer,Diesel,Automatic,22.0,1582.0,126.2,113.0,5.0,1200000
Maruti Swift Dzire,Maruti,Swift Dzire,11,155522,Dealer,Diesel,Manual,23.4,1248.0,88.5,113.0,5.0,255000
Mahindra Bolero,Mahindra,Bolero,7,89000,Dealer,Diesel,Manual,15.96,2523.0,62.1,113.0,7.0,625000
Hyundai i20,Hyundai,i20,5,40000,Individual,Petrol,Manual,18.6,1197.0,81.83,91.0,5.0,550000
Maruti Ertiga,Maruti,Ertiga,9,50000,Individual,Diesel,Manual,20.77,1248.0,88.76,113.0,7.0,600000
Mahindra Bolero,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523.0,62.1,200.0,7.0,610000
Hyundai Grand,Hyundai,Grand,6,38000,Dealer,Petrol,Manual,18.9,1197.0,82.0,200.0,5.0,485000
Maruti Celerio,Maruti,Celerio,4,38963,Dealer,Petrol,Manual,21.63,998.0,67.04,12.7,5.0,425000
Honda Jazz,Honda,Jazz,6,40000,Dealer,Diesel,Manual,27.3,1498.0,98.6,91.0,5.0,665000
Volkswagen Polo,Volkswagen,Polo,5,20000,Dealer,Petrol,Manual,16.2,1199.0,74.0,250.0,5.0,550000
Ford Figo,Ford,Figo,10,40000,Dealer,Petrol,Manual,15.6,1196.0,70.0,190.0,5.0,355000
Honda City,Honda,City,5,49625,Dealer,Petrol,Manual,17.8,1497.0,117.3,200.0,5.0,725000
Hyundai i20,Hyundai,i20,6,52900,Dealer,Diesel,Manual,23.0,1396.0,90.0,250.0,5.0,530000
Toyota Innova,Toyota,Innova,3,69000,Dealer,Diesel,Manual,13.68,2393.0,147.8,113.0,7.0,2090000
Hyundai Grand,Hyundai,Grand,7,52117,Dealer,Petrol,Manual,18.9,1197.0,82.0,250.0,5.0,380000
Toyota Innova,Toyota,Innova,11,333000,Individual,Diesel,Manual,12.8,2494.0,102.0,12.7,7.0,415000
Renault Duster,Renault,Duster,8,80000,Individual,Diesel,Manual,19.64,1461.0,108.45,190.0,5.0,367000
Mahindra XUV300,Mahindra,XUV300,2,25000,Individual,Diesel,Manual,20.0,1497.0,115.0,200.0,5.0,1079000
Ford Ecosport,Ford,Ecosport,4,35000,Dealer,Petrol,Automatic,14.8,1497.0,121.36,91.0,5.0,850000
Ford Figo,Ford,Figo,4,17000,Dealer,Petrol,Manual,18.16,1196.0,86.8,113.0,5.0,485000
Maruti Alto,Maruti,Alto,10,24895,Dealer,Petrol,Manual,20.92,998.0,67.1,12.7,5.0,185000
Maruti Ciaz,Maruti,Ciaz,4,110000,Individual,Diesel,Manual,28.09,1248.0,88.5,24.0,5.0,600000
Toyota Innova,Toyota,Innova,6,110000,Dealer,Diesel,Manual,12.99,2494.0,100.6,170.0,7.0,1285000
Tata Tigor,Tata,Tigor,3,80000,Individual,Petrol,Manual,20.3,1199.0,84.0,113.0,5.0,450000
Ford Ecosport,Ford,Ecosport,3,32387,Dealer,Diesel,Manual,22.77,1498.0,98.59,250.0,5.0,965000
Hyundai i20,Hyundai,i20,5,30000,Individual,Diesel,Manual,22.54,1396.0,88.73,91.0,5.0,820000
Honda Amaze,Honda,Amaze,7,60000,Individual,Diesel,Manual,25.8,1498.0,98.6,91.0,5.0,342000
Ford Freestyle,Ford,Freestyle,2,30000,Individual,Diesel,Manual,24.4,1498.0,98.63,200.0,5.0,775000
Maruti Swift Dzire,Maruti,Swift Dzire,6,12000,Individual,Petrol,Manual,19.1,1197.0,85.8,200.0,5.0,650000
Toyota Innova,Toyota,Innova,4,63000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,12.7,7.0,1450000
Maruti Wagon R,Maruti,Wagon R,13,28640,Individual,Petrol,Manual,18.9,998.0,67.1,91.0,5.0,166000
Ford Freestyle,Ford,Freestyle,3,29303,Dealer,Diesel,Manual,23.8,1499.0,98.97,200.0,5.0,665000
Maruti Swift Dzire,Maruti,Swift Dzire,4,120000,Individual,Cng,Manual,19.0,1197.0,85.8,190.0,5.0,525000
Toyota Innova,Toyota,Innova,15,110000,Dealer,Diesel,Manual,12.8,2494.0,102.0,170.0,7.0,390000
Mahindra XUV500,Mahindra,XUV500,5,42485,Dealer,Diesel,Manual,16.0,2179.0,140.0,91.0,7.0,1350000
Maruti Wagon R,Maruti,Wagon R,4,14000,Dealer,Petrol,Manual,21.5,1197.0,81.8,170.0,5.0,445000
Datsun RediGO,Datsun,RediGO,3,1830,Dealer,Petrol,Manual,22.7,799.0,53.64,250.0,5.0,360000
Skoda Superb,Skoda,Superb,11,100000,Individual,Petrol,Manual,13.14,1798.0,157.8,91.0,5.0,235000
Maruti Vitara,Maruti,Vitara,3,15000,Individual,Diesel,Automatic,24.3,1248.0,88.5,91.0,5.0,1000000
Hyundai Santro,Hyundai,Santro,8,29000,Dealer,Petrol,Manual,17.92,1086.0,62.1,190.0,5.0,250000
Mahindra XUV500,Mahindra,XUV500,9,185000,Individual,Diesel,Manual,15.1,2179.0,140.0,200.0,7.0,600000
Maruti Swift,Maruti,Swift,7,25000,Individual,Diesel,Manual,25.2,1248.0,74.0,250.0,5.0,405000
